time	accomodations	location	Area
2007-03-01	563500	Tochigi	6408.28
2007-04-01	502430	Tochigi	6408.28
2007-05-01	582640	Tochigi	6408.28
2007-06-01	556330	Tochigi	6408.28
2007-07-01	576250	Tochigi	6408.28
2007-08-01	797170	Tochigi	6408.28
2007-09-01	580810	Tochigi	6408.28
2007-10-01	677540	Tochigi	6408.28
2007-11-01	671530	Tochigi	6408.28
2007-12-01	511910	Tochigi	6408.28
2008-01-01	424240	Tochigi	6408.28
2008-02-01	430170	Tochigi	6408.28
2008-03-01	512540	Tochigi	6408.28
2008-04-01	451150	Tochigi	6408.28
2008-05-01	549730	Tochigi	6408.28
2008-06-01	512770	Tochigi	6408.28
2008-07-01	562100	Tochigi	6408.28
2008-08-01	748890	Tochigi	6408.28
2008-09-01	531950	Tochigi	6408.28
2008-10-01	699360	Tochigi	6408.28
2008-11-01	670330	Tochigi	6408.28
2008-12-01	491500	Tochigi	6408.28
2009-01-01	422370	Tochigi	6408.28
2009-02-01	383340	Tochigi	6408.28
2009-03-01	516770	Tochigi	6408.28
2009-04-01	439430	Tochigi	6408.28
2009-05-01	548550	Tochigi	6408.28
2009-06-01	501910	Tochigi	6408.28
2009-07-01	593900	Tochigi	6408.28
2009-08-01	774570	Tochigi	6408.28
2009-09-01	600470	Tochigi	6408.28
2009-10-01	669560	Tochigi	6408.28
2009-11-01	618660	Tochigi	6408.28
2009-12-01	492460	Tochigi	6408.28
2010-01-01	585680	Tochigi	6408.28
2010-02-01	546850	Tochigi	6408.28
2010-03-01	731490	Tochigi	6408.28
2010-04-01	573340	Tochigi	6408.28
2010-05-01	741570	Tochigi	6408.28
2010-06-01	686610	Tochigi	6408.28
2010-07-01	717980	Tochigi	6408.28
2010-08-01	969120	Tochigi	6408.28
2010-09-01	696010	Tochigi	6408.28
2010-10-01	774030	Tochigi	6408.28
2010-11-01	687360	Tochigi	6408.28
2010-12-01	544390	Tochigi	6408.28
2011-01-01	625310	Tochigi	6408.28
2011-02-01	596190	Tochigi	6408.28
2011-03-01	447830	Tochigi	6408.28
2011-04-01	422420	Tochigi	6408.28
2011-05-01	696270	Tochigi	6408.28
2011-06-01	635090	Tochigi	6408.28
2011-07-01	821560	Tochigi	6408.28
2011-08-01	1219890	Tochigi	6408.28
2011-09-01	792040	Tochigi	6408.28
2011-10-01	937650	Tochigi	6408.28
2011-11-01	829340	Tochigi	6408.28
2011-12-01	672320	Tochigi	6408.28
2012-01-01	565160	Tochigi	6408.28
2012-02-01	506740	Tochigi	6408.28
2012-03-01	681040	Tochigi	6408.28
2012-04-01	650560	Tochigi	6408.28
2012-05-01	849750	Tochigi	6408.28
2012-06-01	754550	Tochigi	6408.28
2012-07-01	877480	Tochigi	6408.28
2012-08-01	1319680	Tochigi	6408.28
2012-09-01	871560	Tochigi	6408.28
2012-10-01	1006060	Tochigi	6408.28
2012-11-01	937540	Tochigi	6408.28
2012-12-01	742090	Tochigi	6408.28
2013-01-01	623610	Tochigi	6408.28
2013-02-01	581040	Tochigi	6408.28
2013-03-01	777110	Tochigi	6408.28
2013-04-01	708870	Tochigi	6408.28
2013-05-01	861330	Tochigi	6408.28
2013-06-01	788190	Tochigi	6408.28
2013-07-01	824590	Tochigi	6408.28
2013-08-01	1195820	Tochigi	6408.28
2013-09-01	800720	Tochigi	6408.28
2013-10-01	918920	Tochigi	6408.28
2013-11-01	914220	Tochigi	6408.28
2013-12-01	722720	Tochigi	6408.28
2014-01-01	627970	Tochigi	6408.28
2014-02-01	530510	Tochigi	6408.28
2014-03-01	794790	Tochigi	6408.28
2014-04-01	612990	Tochigi	6408.28
2014-05-01	815560	Tochigi	6408.28
2014-06-01	729840	Tochigi	6408.28
2014-07-01	874700	Tochigi	6408.28
2014-08-01	1248110	Tochigi	6408.28
2014-09-01	846500	Tochigi	6408.28
2014-10-01	922860	Tochigi	6408.28
2014-11-01	884030	Tochigi	6408.28
2014-12-01	694490	Tochigi	6408.28
2015-01-01	661230	Tochigi	6408.28
2015-02-01	593150	Tochigi	6408.28
2015-03-01	807720	Tochigi	6408.28
2015-04-01	724450	Tochigi	6408.28
2015-05-01	902070	Tochigi	6408.28
2015-06-01	745960	Tochigi	6408.28
2015-07-01	964540	Tochigi	6408.28
2015-08-01	1349600	Tochigi	6408.28
2015-09-01	935420	Tochigi	6408.28
2015-10-01	1004090	Tochigi	6408.28
2015-11-01	860620	Tochigi	6408.28
2015-12-01	740000	Tochigi	6408.28
2016-01-01	627390	Tochigi	6408.28
2016-02-01	571410	Tochigi	6408.28
2016-03-01	875250	Tochigi	6408.28
2016-04-01	737370	Tochigi	6408.28
2016-05-01	876400	Tochigi	6408.28
2016-06-01	769030	Tochigi	6408.28
2016-07-01	945410	Tochigi	6408.28
2016-08-01	1355600	Tochigi	6408.28
2016-09-01	922750	Tochigi	6408.28
2016-10-01	995600	Tochigi	6408.28
2016-11-01	876610	Tochigi	6408.28
2016-12-01	764010	Tochigi	6408.28
2017-01-01	669910	Tochigi	6408.28
2017-02-01	626290	Tochigi	6408.28
2017-03-01	907680	Tochigi	6408.28
2017-04-01	734430	Tochigi	6408.28
2017-05-01	891060	Tochigi	6408.28
2017-06-01	749540	Tochigi	6408.28
2017-07-01	963090	Tochigi	6408.28
2017-08-01	1308030	Tochigi	6408.28
2017-09-01	858180	Tochigi	6408.28
2017-10-01	891240	Tochigi	6408.28
2017-11-01	885730	Tochigi	6408.28
2017-12-01	739060	Tochigi	6408.28
2018-01-01	600860	Tochigi	6408.28
2018-02-01	592250	Tochigi	6408.28
2018-03-01	809880	Tochigi	6408.28
2018-04-01	724780	Tochigi	6408.28
2018-05-01	843390	Tochigi	6408.28
2018-06-01	716130	Tochigi	6408.28
2018-07-01	847770	Tochigi	6408.28
2018-08-01	1148630	Tochigi	6408.28
2018-09-01	823380	Tochigi	6408.28
2018-10-01	904630	Tochigi	6408.28
2018-11-01	783760	Tochigi	6408.28
2018-12-01	674100	Tochigi	6408.28
2019-01-01	603200	Tochigi	6408.28
2019-02-01	584920	Tochigi	6408.28
2019-03-01	771370	Tochigi	6408.28
2019-04-01	745920	Tochigi	6408.28
2019-05-01	860660	Tochigi	6408.28
2019-06-01	732550	Tochigi	6408.28
2019-07-01	828470	Tochigi	6408.28
2019-08-01	1184080	Tochigi	6408.28
2019-09-01	867390	Tochigi	6408.28
2019-10-01	822620	Tochigi	6408.28
2019-11-01	862380	Tochigi	6408.28
2019-12-01	696310	Tochigi	6408.28
2020-01-01	583510	Tochigi	6408.28
2020-02-01	572570	Tochigi	6408.28
2020-03-01	481290	Tochigi	6408.28
2020-04-01	165850	Tochigi	6408.28
2020-05-01	129120	Tochigi	6408.28
2020-06-01	271890	Tochigi	6408.28
2020-07-01	464210	Tochigi	6408.28
2020-08-01	671030	Tochigi	6408.28
2020-09-01	605080	Tochigi	6408.28
2020-10-01	753330	Tochigi	6408.28
2020-11-01	794170	Tochigi	6408.28
2020-12-01	594840	Tochigi	6408.28
2007-01-01	479810	Gunma	6363.16
2007-02-01	467590	Gunma	6363.16
2007-03-01	529300	Gunma	6363.16
2007-04-01	451200	Gunma	6363.16
2007-05-01	488650	Gunma	6363.16
2007-06-01	458580	Gunma	6363.16
2007-07-01	529990	Gunma	6363.16
2007-08-01	801960	Gunma	6363.16
2007-09-01	561770	Gunma	6363.16
2007-10-01	564830	Gunma	6363.16
2007-11-01	558790	Gunma	6363.16
2007-12-01	471900	Gunma	6363.16
2008-01-01	458010	Gunma	6363.16
2008-02-01	452700	Gunma	6363.16
2008-03-01	508000	Gunma	6363.16
2008-04-01	449330	Gunma	6363.16
2008-05-01	527370	Gunma	6363.16
2008-06-01	471250	Gunma	6363.16
2008-07-01	549190	Gunma	6363.16
2008-08-01	768570	Gunma	6363.16
2008-09-01	501420	Gunma	6363.16
2008-10-01	590960	Gunma	6363.16
2008-11-01	577610	Gunma	6363.16
2008-12-01	486220	Gunma	6363.16
2009-01-01	438100	Gunma	6363.16
2009-02-01	412320	Gunma	6363.16
2009-03-01	497450	Gunma	6363.16
2009-04-01	394260	Gunma	6363.16
2009-05-01	479320	Gunma	6363.16
2009-06-01	416800	Gunma	6363.16
2009-07-01	512590	Gunma	6363.16
2009-08-01	714010	Gunma	6363.16
2009-09-01	529040	Gunma	6363.16
2009-10-01	547570	Gunma	6363.16
2009-11-01	502500	Gunma	6363.16
2009-12-01	448200	Gunma	6363.16
2010-01-01	497160	Gunma	6363.16
2010-02-01	526070	Gunma	6363.16
2010-03-01	603300	Gunma	6363.16
2010-04-01	453260	Gunma	6363.16
2010-05-01	551490	Gunma	6363.16
2010-06-01	478130	Gunma	6363.16
2010-07-01	534230	Gunma	6363.16
2010-08-01	762650	Gunma	6363.16
2010-09-01	535320	Gunma	6363.16
2010-10-01	618640	Gunma	6363.16
2010-11-01	579270	Gunma	6363.16
2010-12-01	516520	Gunma	6363.16
2011-01-01	725740	Gunma	6363.16
2011-02-01	730930	Gunma	6363.16
2011-03-01	474500	Gunma	6363.16
2011-04-01	439560	Gunma	6363.16
2011-05-01	667920	Gunma	6363.16
2011-06-01	629940	Gunma	6363.16
2011-07-01	832610	Gunma	6363.16
2011-08-01	1244630	Gunma	6363.16
2011-09-01	813610	Gunma	6363.16
2011-10-01	830420	Gunma	6363.16
2011-11-01	715240	Gunma	6363.16
2011-12-01	643580	Gunma	6363.16
2012-01-01	614990	Gunma	6363.16
2012-02-01	548920	Gunma	6363.16
2012-03-01	659060	Gunma	6363.16
2012-04-01	571490	Gunma	6363.16
2012-05-01	645560	Gunma	6363.16
2012-06-01	586450	Gunma	6363.16
2012-07-01	739560	Gunma	6363.16
2012-08-01	1148380	Gunma	6363.16
2012-09-01	700560	Gunma	6363.16
2012-10-01	760460	Gunma	6363.16
2012-11-01	737860	Gunma	6363.16
2012-12-01	672080	Gunma	6363.16
2013-01-01	666770	Gunma	6363.16
2013-02-01	655420	Gunma	6363.16
2013-03-01	759240	Gunma	6363.16
2013-04-01	653680	Gunma	6363.16
2013-05-01	742980	Gunma	6363.16
2013-06-01	661170	Gunma	6363.16
2013-07-01	787120	Gunma	6363.16
2013-08-01	1162180	Gunma	6363.16
2013-09-01	752280	Gunma	6363.16
2013-10-01	788250	Gunma	6363.16
2013-11-01	790670	Gunma	6363.16
2013-12-01	718750	Gunma	6363.16
2014-01-01	628040	Gunma	6363.16
2014-02-01	533860	Gunma	6363.16
2014-03-01	733990	Gunma	6363.16
2014-04-01	602970	Gunma	6363.16
2014-05-01	734850	Gunma	6363.16
2014-06-01	630950	Gunma	6363.16
2014-07-01	696100	Gunma	6363.16
2014-08-01	1095090	Gunma	6363.16
2014-09-01	694520	Gunma	6363.16
2014-10-01	769840	Gunma	6363.16
2014-11-01	781440	Gunma	6363.16
2014-12-01	691720	Gunma	6363.16
2015-01-01	673900	Gunma	6363.16
2015-02-01	634020	Gunma	6363.16
2015-03-01	725440	Gunma	6363.16
2015-04-01	576060	Gunma	6363.16
2015-05-01	730970	Gunma	6363.16
2015-06-01	615930	Gunma	6363.16
2015-07-01	737320	Gunma	6363.16
2015-08-01	1078110	Gunma	6363.16
2015-09-01	752320	Gunma	6363.16
2015-10-01	852680	Gunma	6363.16
2015-11-01	766980	Gunma	6363.16
2015-12-01	684370	Gunma	6363.16
2016-01-01	668650	Gunma	6363.16
2016-02-01	652820	Gunma	6363.16
2016-03-01	738930	Gunma	6363.16
2016-04-01	614190	Gunma	6363.16
2016-05-01	695800	Gunma	6363.16
2016-06-01	594110	Gunma	6363.16
2016-07-01	737250	Gunma	6363.16
2016-08-01	1061120	Gunma	6363.16
2016-09-01	706880	Gunma	6363.16
2016-10-01	773720	Gunma	6363.16
2016-11-01	687040	Gunma	6363.16
2016-12-01	720660	Gunma	6363.16
2017-01-01	646420	Gunma	6363.16
2017-02-01	636370	Gunma	6363.16
2017-03-01	757520	Gunma	6363.16
2017-04-01	607010	Gunma	6363.16
2017-05-01	724840	Gunma	6363.16
2017-06-01	620250	Gunma	6363.16
2017-07-01	763560	Gunma	6363.16
2017-08-01	1119070	Gunma	6363.16
2017-09-01	756740	Gunma	6363.16
2017-10-01	753050	Gunma	6363.16
2017-11-01	695260	Gunma	6363.16
2017-12-01	676590	Gunma	6363.16
2018-01-01	626210	Gunma	6363.16
2018-02-01	587910	Gunma	6363.16
2018-03-01	694950	Gunma	6363.16
2018-04-01	592010	Gunma	6363.16
2018-05-01	659460	Gunma	6363.16
2018-06-01	605810	Gunma	6363.16
2018-07-01	716870	Gunma	6363.16
2018-08-01	1068050	Gunma	6363.16
2018-09-01	696940	Gunma	6363.16
2018-10-01	701570	Gunma	6363.16
2018-11-01	686390	Gunma	6363.16
2018-12-01	669320	Gunma	6363.16
2019-01-01	639770	Gunma	6363.16
2019-02-01	663900	Gunma	6363.16
2019-03-01	740230	Gunma	6363.16
2019-04-01	682350	Gunma	6363.16
2019-05-01	727300	Gunma	6363.16
2019-06-01	618540	Gunma	6363.16
2019-07-01	736270	Gunma	6363.16
2019-08-01	1104190	Gunma	6363.16
2019-09-01	707300	Gunma	6363.16
2019-10-01	654630	Gunma	6363.16
2019-11-01	704630	Gunma	6363.16
2019-12-01	669350	Gunma	6363.16
2020-01-01	579330	Gunma	6363.16
2020-02-01	592050	Gunma	6363.16
2020-03-01	430810	Gunma	6363.16
2020-04-01	146470	Gunma	6363.16
2020-05-01	99740	Gunma	6363.16
2020-06-01	246610	Gunma	6363.16
2020-07-01	477560	Gunma	6363.16
2020-08-01	515560	Gunma	6363.16
2020-09-01	443330	Gunma	6363.16
2020-10-01	547550	Gunma	6363.16
2020-11-01	603390	Gunma	6363.16
2020-12-01	469920	Gunma	6363.16
2007-01-01	235330	Saitama	3767.09
2007-02-01	246900	Saitama	3767.09
2007-03-01	294690	Saitama	3767.09
2007-04-01	267110	Saitama	3767.09
2007-05-01	266860	Saitama	3767.09
2007-06-01	241560	Saitama	3767.09
2007-07-01	257230	Saitama	3767.09
2007-08-01	308090	Saitama	3767.09
2007-09-01	256430	Saitama	3767.09
2007-10-01	268750	Saitama	3767.09
2007-11-01	269770	Saitama	3767.09
2007-12-01	254210	Saitama	3767.09
2008-01-01	221730	Saitama	3767.09
2008-02-01	239870	Saitama	3767.09
2008-03-01	272210	Saitama	3767.09
2008-04-01	261450	Saitama	3767.09
2008-05-01	255540	Saitama	3767.09
2008-06-01	220520	Saitama	3767.09
2008-07-01	278210	Saitama	3767.09
2008-08-01	303020	Saitama	3767.09
2008-09-01	235650	Saitama	3767.09
2008-10-01	264180	Saitama	3767.09
2008-11-01	264100	Saitama	3767.09
2008-12-01	238510	Saitama	3767.09
2009-01-01	210210	Saitama	3767.09
2009-02-01	206040	Saitama	3767.09
2009-03-01	256180	Saitama	3767.09
2009-04-01	238290	Saitama	3767.09
2009-05-01	237140	Saitama	3767.09
2009-06-01	201900	Saitama	3767.09
2009-07-01	248010	Saitama	3767.09
2009-08-01	285730	Saitama	3767.09
2009-09-01	241640	Saitama	3767.09
2009-10-01	251490	Saitama	3767.09
2009-11-01	242380	Saitama	3767.09
2009-12-01	233870	Saitama	3767.09
2010-01-01	235240	Saitama	3767.09
2010-02-01	240790	Saitama	3767.09
2010-03-01	300700	Saitama	3767.09
2010-04-01	264340	Saitama	3767.09
2010-05-01	272760	Saitama	3767.09
2010-06-01	242840	Saitama	3767.09
2010-07-01	288010	Saitama	3767.09
2010-08-01	328070	Saitama	3767.09
2010-09-01	267940	Saitama	3767.09
2010-10-01	285190	Saitama	3767.09
2010-11-01	282760	Saitama	3767.09
2010-12-01	273090	Saitama	3767.09
2011-01-01	279740	Saitama	3767.09
2011-02-01	290130	Saitama	3767.09
2011-03-01	285970	Saitama	3767.09
2011-04-01	250950	Saitama	3767.09
2011-05-01	279090	Saitama	3767.09
2011-06-01	266170	Saitama	3767.09
2011-07-01	287870	Saitama	3767.09
2011-08-01	366990	Saitama	3767.09
2011-09-01	295760	Saitama	3767.09
2011-10-01	322540	Saitama	3767.09
2011-11-01	319110	Saitama	3767.09
2011-12-01	321790	Saitama	3767.09
2012-01-01	252390	Saitama	3767.09
2012-02-01	267330	Saitama	3767.09
2012-03-01	319770	Saitama	3767.09
2012-04-01	302800	Saitama	3767.09
2012-05-01	310880	Saitama	3767.09
2012-06-01	277740	Saitama	3767.09
2012-07-01	314340	Saitama	3767.09
2012-08-01	406080	Saitama	3767.09
2012-09-01	285650	Saitama	3767.09
2012-10-01	332980	Saitama	3767.09
2012-11-01	341590	Saitama	3767.09
2012-12-01	325320	Saitama	3767.09
2013-01-01	284660	Saitama	3767.09
2013-02-01	282660	Saitama	3767.09
2013-03-01	339280	Saitama	3767.09
2013-04-01	328200	Saitama	3767.09
2013-05-01	319840	Saitama	3767.09
2013-06-01	296400	Saitama	3767.09
2013-07-01	372130	Saitama	3767.09
2013-08-01	445240	Saitama	3767.09
2013-09-01	326750	Saitama	3767.09
2013-10-01	328930	Saitama	3767.09
2013-11-01	332480	Saitama	3767.09
2013-12-01	317690	Saitama	3767.09
2014-01-01	288890	Saitama	3767.09
2014-02-01	291390	Saitama	3767.09
2014-03-01	366730	Saitama	3767.09
2014-04-01	345150	Saitama	3767.09
2014-05-01	355680	Saitama	3767.09
2014-06-01	308210	Saitama	3767.09
2014-07-01	342380	Saitama	3767.09
2014-08-01	421840	Saitama	3767.09
2014-09-01	329630	Saitama	3767.09
2014-10-01	356720	Saitama	3767.09
2014-11-01	364030	Saitama	3767.09
2014-12-01	339230	Saitama	3767.09
2015-01-01	331180	Saitama	3767.09
2015-02-01	317690	Saitama	3767.09
2015-03-01	384190	Saitama	3767.09
2015-04-01	345350	Saitama	3767.09
2015-05-01	377550	Saitama	3767.09
2015-06-01	316820	Saitama	3767.09
2015-07-01	378500	Saitama	3767.09
2015-08-01	457310	Saitama	3767.09
2015-09-01	356110	Saitama	3767.09
2015-10-01	375310	Saitama	3767.09
2015-11-01	350730	Saitama	3767.09
2015-12-01	340000	Saitama	3767.09
2016-01-01	335610	Saitama	3767.09
2016-02-01	324180	Saitama	3767.09
2016-03-01	388500	Saitama	3767.09
2016-04-01	355930	Saitama	3767.09
2016-05-01	349820	Saitama	3767.09
2016-06-01	332680	Saitama	3767.09
2016-07-01	382560	Saitama	3767.09
2016-08-01	466300	Saitama	3767.09
2016-09-01	377210	Saitama	3767.09
2016-10-01	398530	Saitama	3767.09
2016-11-01	379560	Saitama	3767.09
2016-12-01	381960	Saitama	3767.09
2017-01-01	330480	Saitama	3767.09
2017-02-01	334890	Saitama	3767.09
2017-03-01	414290	Saitama	3767.09
2017-04-01	377730	Saitama	3767.09
2017-05-01	385800	Saitama	3767.09
2017-06-01	340180	Saitama	3767.09
2017-07-01	399470	Saitama	3767.09
2017-08-01	487340	Saitama	3767.09
2017-09-01	366350	Saitama	3767.09
2017-10-01	379790	Saitama	3767.09
2017-11-01	385060	Saitama	3767.09
2017-12-01	388760	Saitama	3767.09
2018-01-01	375550	Saitama	3767.09
2018-02-01	360460	Saitama	3767.09
2018-03-01	436840	Saitama	3767.09
2018-04-01	415400	Saitama	3767.09
2018-05-01	399700	Saitama	3767.09
2018-06-01	369330	Saitama	3767.09
2018-07-01	384700	Saitama	3767.09
2018-08-01	489240	Saitama	3767.09
2018-09-01	411020	Saitama	3767.09
2018-10-01	412980	Saitama	3767.09
2018-11-01	416030	Saitama	3767.09
2018-12-01	441640	Saitama	3767.09
2019-01-01	388170	Saitama	3767.09
2019-02-01	393980	Saitama	3767.09
2019-03-01	483930	Saitama	3767.09
2019-04-01	481180	Saitama	3767.09
2019-05-01	475790	Saitama	3767.09
2019-06-01	436950	Saitama	3767.09
2019-07-01	451420	Saitama	3767.09
2019-08-01	524750	Saitama	3767.09
2019-09-01	440340	Saitama	3767.09
2019-10-01	433940	Saitama	3767.09
2019-11-01	463550	Saitama	3767.09
2019-12-01	462550	Saitama	3767.09
2020-01-01	368420	Saitama	3767.09
2020-02-01	343300	Saitama	3767.09
2020-03-01	286140	Saitama	3767.09
2020-04-01	166980	Saitama	3767.09
2020-05-01	142300	Saitama	3767.09
2020-06-01	187990	Saitama	3767.09
2020-07-01	195140	Saitama	3767.09
2020-08-01	290550	Saitama	3767.09
2020-09-01	260450	Saitama	3767.09
2020-10-01	295750	Saitama	3767.09
2020-11-01	325430	Saitama	3767.09
2020-12-01	310840	Saitama	3767.09
2007-01-01	1077960	Chiba	5156.15
2007-02-01	1127670	Chiba	5156.15
2007-03-01	1435120	Chiba	5156.15
2007-04-01	1201030	Chiba	5156.15
2007-05-01	1202800	Chiba	5156.15
2007-06-01	1077270	Chiba	5156.15
2007-07-01	1206010	Chiba	5156.15
2007-08-01	1656040	Chiba	5156.15
2007-09-01	1172240	Chiba	5156.15
2007-10-01	1212800	Chiba	5156.15
2007-11-01	1185580	Chiba	5156.15
2007-12-01	1241090	Chiba	5156.15
2008-01-01	1050510	Chiba	5156.15
2008-02-01	1115380	Chiba	5156.15
2008-03-01	1389400	Chiba	5156.15
2008-04-01	1197150	Chiba	5156.15
2008-05-01	1254250	Chiba	5156.15
2008-06-01	1117680	Chiba	5156.15
2008-07-01	1304400	Chiba	5156.15
2008-08-01	1614280	Chiba	5156.15
2008-09-01	1163940	Chiba	5156.15
2008-10-01	1208350	Chiba	5156.15
2008-11-01	1200780	Chiba	5156.15
2008-12-01	1239520	Chiba	5156.15
2009-01-01	1203400	Chiba	5156.15
2009-02-01	1139020	Chiba	5156.15
2009-03-01	1531790	Chiba	5156.15
2009-04-01	1205640	Chiba	5156.15
2009-05-01	1216610	Chiba	5156.15
2009-06-01	1042470	Chiba	5156.15
2009-07-01	1331350	Chiba	5156.15
2009-08-01	1751150	Chiba	5156.15
2009-09-01	1279780	Chiba	5156.15
2009-10-01	1298940	Chiba	5156.15
2009-11-01	1210270	Chiba	5156.15
2009-12-01	1311590	Chiba	5156.15
2010-01-01	1348320	Chiba	5156.15
2010-02-01	1434400	Chiba	5156.15
2010-03-01	1864010	Chiba	5156.15
2010-04-01	1426460	Chiba	5156.15
2010-05-01	1493320	Chiba	5156.15
2010-06-01	1338870	Chiba	5156.15
2010-07-01	1539800	Chiba	5156.15
2010-08-01	1986770	Chiba	5156.15
2010-09-01	1455160	Chiba	5156.15
2010-10-01	1565510	Chiba	5156.15
2010-11-01	1419690	Chiba	5156.15
2010-12-01	1486150	Chiba	5156.15
2011-01-01	1395520	Chiba	5156.15
2011-02-01	1433540	Chiba	5156.15
2011-03-01	959120	Chiba	5156.15
2011-04-01	619100	Chiba	5156.15
2011-05-01	1004120	Chiba	5156.15
2011-06-01	1038870	Chiba	5156.15
2011-07-01	1449740	Chiba	5156.15
2011-08-01	2019030	Chiba	5156.15
2011-09-01	1459760	Chiba	5156.15
2011-10-01	1535680	Chiba	5156.15
2011-11-01	1478360	Chiba	5156.15
2011-12-01	1566830	Chiba	5156.15
2012-01-01	1429240	Chiba	5156.15
2012-02-01	1388950	Chiba	5156.15
2012-03-01	1869970	Chiba	5156.15
2012-04-01	1619290	Chiba	5156.15
2012-05-01	1668410	Chiba	5156.15
2012-06-01	1546800	Chiba	5156.15
2012-07-01	1637720	Chiba	5156.15
2012-08-01	2197710	Chiba	5156.15
2012-09-01	1509360	Chiba	5156.15
2012-10-01	1460620	Chiba	5156.15
2012-11-01	1453630	Chiba	5156.15
2012-12-01	1540250	Chiba	5156.15
2013-01-01	1412800	Chiba	5156.15
2013-02-01	1438410	Chiba	5156.15
2013-03-01	1844150	Chiba	5156.15
2013-04-01	1595090	Chiba	5156.15
2013-05-01	1675890	Chiba	5156.15
2013-06-01	1546970	Chiba	5156.15
2013-07-01	1871690	Chiba	5156.15
2013-08-01	2384130	Chiba	5156.15
2013-09-01	1699320	Chiba	5156.15
2013-10-01	1611350	Chiba	5156.15
2013-11-01	1635810	Chiba	5156.15
2013-12-01	1682980	Chiba	5156.15
2014-01-01	1539370	Chiba	5156.15
2014-02-01	1496360	Chiba	5156.15
2014-03-01	1946020	Chiba	5156.15
2014-04-01	1731850	Chiba	5156.15
2014-05-01	1759160	Chiba	5156.15
2014-06-01	1589210	Chiba	5156.15
2014-07-01	1876830	Chiba	5156.15
2014-08-01	2341830	Chiba	5156.15
2014-09-01	1630920	Chiba	5156.15
2014-10-01	1757360	Chiba	5156.15
2014-11-01	1746780	Chiba	5156.15
2014-12-01	1785570	Chiba	5156.15
2015-01-01	1706760	Chiba	5156.15
2015-02-01	1699420	Chiba	5156.15
2015-03-01	2116330	Chiba	5156.15
2015-04-01	1802520	Chiba	5156.15
2015-05-01	1983470	Chiba	5156.15
2015-06-01	1732880	Chiba	5156.15
2015-07-01	1961510	Chiba	5156.15
2015-08-01	2325440	Chiba	5156.15
2015-09-01	1821170	Chiba	5156.15
2015-10-01	1837950	Chiba	5156.15
2015-11-01	1764770	Chiba	5156.15
2015-12-01	1821300	Chiba	5156.15
2016-01-01	1587610	Chiba	5156.15
2016-02-01	1615220	Chiba	5156.15
2016-03-01	1999970	Chiba	5156.15
2016-04-01	1781990	Chiba	5156.15
2016-05-01	1779760	Chiba	5156.15
2016-06-01	1629280	Chiba	5156.15
2016-07-01	1985810	Chiba	5156.15
2016-08-01	2387250	Chiba	5156.15
2016-09-01	1720410	Chiba	5156.15
2016-10-01	1815110	Chiba	5156.15
2016-11-01	1760380	Chiba	5156.15
2016-12-01	1818080	Chiba	5156.15
2017-01-01	1817210	Chiba	5156.15
2017-02-01	1750210	Chiba	5156.15
2017-03-01	2234380	Chiba	5156.15
2017-04-01	1974840	Chiba	5156.15
2017-05-01	2006800	Chiba	5156.15
2017-06-01	1878340	Chiba	5156.15
2017-07-01	2240950	Chiba	5156.15
2017-08-01	2702600	Chiba	5156.15
2017-09-01	1968610	Chiba	5156.15
2017-10-01	2031490	Chiba	5156.15
2017-11-01	1977040	Chiba	5156.15
2017-12-01	2054030	Chiba	5156.15
2018-01-01	1787990	Chiba	5156.15
2018-02-01	1745850	Chiba	5156.15
2018-03-01	2290360	Chiba	5156.15
2018-04-01	2038620	Chiba	5156.15
2018-05-01	2125780	Chiba	5156.15
2018-06-01	2054290	Chiba	5156.15
2018-07-01	2313840	Chiba	5156.15
2018-08-01	2784580	Chiba	5156.15
2018-09-01	2173300	Chiba	5156.15
2018-10-01	2107810	Chiba	5156.15
2018-11-01	2053380	Chiba	5156.15
2018-12-01	2110260	Chiba	5156.15
2019-01-01	2061230	Chiba	5156.15
2019-02-01	2054430	Chiba	5156.15
2019-03-01	2644550	Chiba	5156.15
2019-04-01	2526380	Chiba	5156.15
2019-05-01	2439930	Chiba	5156.15
2019-06-01	2280250	Chiba	5156.15
2019-07-01	2550460	Chiba	5156.15
2019-08-01	3022100	Chiba	5156.15
2019-09-01	2379900	Chiba	5156.15
2019-10-01	2335030	Chiba	5156.15
2019-11-01	2387550	Chiba	5156.15
2019-12-01	2547300	Chiba	5156.15
2020-01-01	2340920	Chiba	5156.15
2020-02-01	1878720	Chiba	5156.15
2020-03-01	800330	Chiba	5156.15
2020-04-01	453650	Chiba	5156.15
2020-05-01	394360	Chiba	5156.15
2020-06-01	519630	Chiba	5156.15
2020-07-01	871030	Chiba	5156.15
2020-08-01	1280540	Chiba	5156.15
2020-09-01	1161940	Chiba	5156.15
2020-10-01	1361890	Chiba	5156.15
2020-11-01	1555920	Chiba	5156.15
2020-12-01	1509350	Chiba	5156.15
2007-01-01	2693010	Tokyo	2187.08
2007-02-01	2909700	Tokyo	2187.08
2007-03-01	3305360	Tokyo	2187.08
2007-04-01	3212150	Tokyo	2187.08
2007-05-01	3140590	Tokyo	2187.08
2007-06-01	2962650	Tokyo	2187.08
2007-07-01	3026850	Tokyo	2187.08
2007-08-01	3235040	Tokyo	2187.08
2007-09-01	2958360	Tokyo	2187.08
2007-10-01	3283250	Tokyo	2187.08
